,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
68,34.777279518674185,33.770337190638465,42.14833767787759,45.633999889164905,37.977365721941545,42.83095829414896,33.1916210450957,33.83292576858673,27.645171600746213,23.91449179568048,23.366861603181572,21.00253798245997,15.451871395533164,27.57073198800799,24.518455884949628,37.77600459372845,38.02095807555219,39.910517105885184,37.04378288258889,38.029285182878475,34.91345794381089,35.019500520931594,25.632317758789096,21.987251442539364,14.564144414955024,20.43989447360657,23.847691959035696,19.77005661433144,24.185149500185233,36.603358715943095,35.54920384677003,43.364490646444644,42.7099981203394,35.47597736232701,39.723371279496696,34.641511082749574,24.65642326822262,18.852413764216603,16.219965656082444,16.368339958860325,24.812275015702394,23.742286850743408,28.00972745406962,30.78993059158723,40.491112310236794,37.11679099664941,36.63089296753713,43.81048973924075,35.859514732280395,24.310003586976862,19.73647086391465,22.779153084027648,23.54950746980901,17.496818990925345,17.530658264945426,30.391213491752712,35.811256427352355,40.21546337688242,44.13146434003696,36.17841694542594
69,30.11890942035151,30.671044773707038,39.064200229587826,35.864790343319314,41.17020144456599,34.20375865177011,33.724612885111796,28.700802366231198,20.68858849294601,16.85259989861656,24.52789604222423,13.406775622798948,19.143913899050453,21.43736206989281,29.076505382561496,29.029649195411547,39.14272589792709,36.78047860708705,37.19276745187498,38.41292042091557,29.217739428323284,33.30483861488936,22.6814956480529,27.007525092853857,16.277320942497973,15.161914552734896,24.516665512673374,28.102495186200372,25.91455887644379,29.805758977346603,38.652051525294226,38.39591512295485,37.914942335822396,37.800293419405754,30.450650095862088,29.63370483078836,22.498493314731054,18.814832098183533,16.65484920527127,21.929593964093684,19.788048908173504,30.91742185298527,30.339403962154712,31.22694894074114,43.09624999331485,38.811866311147654,40.94196811997659,34.637631715257896,38.569071122042104,31.994888172651812,23.185941766564678,23.225075134579026,21.873768237283407,16.451993392358922,22.377864519874677,21.261608586835248,30.628823004647764,39.96630021296135,35.36242399524989,38.64804087683342
70,28.64496962468513,38.809296619108174,37.39520035694849,37.24984343731833,42.61695152272101,34.295631703680826,36.8230304472454,27.00229269563847,19.77104806353207,21.743871683136653,19.1393281686486,15.46110313805024,22.333885099749818,24.565641078563257,29.05990388041693,31.185953661321808,40.6232122793221,35.211464386061934,43.07369540408424,40.33152000658532,32.872860855049225,35.746924231074345,27.315667599288126,18.742401932285333,24.775298815171308,18.91015643531503,17.166972976654655,27.73967162662925,29.774902200883123,40.36158965977637,35.375738364354035,36.743166160145705,45.82954504081151,37.65227081971743,29.053852936759156,25.489768398581482,28.28241834574173,25.008718880654317,21.75557549051929,19.625186513445467,16.480011448309032,29.09818084527685,34.064674963426036,34.529984971866654,34.121760966732765,37.43336984602345,40.133398196933115,41.296469688365214,38.540623827812986,28.210504459419326,28.087796379427466,20.96627917366845,21.5011963256353,18.502097586595923,18.972558756655047,26.86556194697905,26.722542179584824,33.45297199718045,32.979369255209924,38.16903964370894
71,31.22005206018575,30.58688632221041,34.69846722973751,40.506892285492924,43.02010860029131,37.423298366783406,32.02690932291128,25.07468187223621,25.019851146723568,23.102791400818724,20.397213250135035,17.189875133550093,18.335588290412247,22.574436296506967,25.18807031527193,32.87505007952955,43.89749635046954,42.03330608504295,43.4854730482499,42.933226499778854,33.998256953568934,35.80609377924112,26.2609467275361,23.611831728120798,16.153542777230662,18.83108124623127,21.589145973655675,26.467885588013786,34.15232236753324,39.68791593728425,42.24153203359817,38.148830589568284,42.2212652986924,35.357177621690084,36.745985760644786,31.105225392413526,26.012983106114163,21.309008235115293,19.86736900516903,23.500567437844786,16.87690151914274,22.729874932827954,32.86950324351592,39.379938473960785,36.093594526933614,43.45027473738097,46.599288273199384,32.66448959530152,30.78251869528317,35.1917453743646,24.3678576101548,25.20843382950093,22.651815019167532,20.91801600924088,27.292985935754857,22.334284895260463,35.841243395196216,37.59334564274151,43.6870877226501,40.69097886806397
72,26.32649420322825,38.09719026092846,38.82999050117005,46.44791004503915,40.14260751033621,34.876301554911535,35.539496921318566,30.2165241316265,27.961216571475465,21.511539238505588,21.8254277716202,16.718613409152393,18.387395321010427,24.08015714937808,29.131985554219344,34.582048909388554,43.903554566051156,43.94565507822794,38.92275134666469,32.79170806811083,33.56930720253999,27.007836753759626,19.578509005661644,19.30390328410817,15.086108017169435,24.157186428056235,23.10882412615823,27.183741375693717,25.70059159383729,38.236863882718275,33.12732002253519,38.20324739813359,39.43359472099698,33.18000828082559,30.64677472828249,24.600379608209987,25.047662126534966,20.34576552837056,14.070480598183734,13.375031025055296,26.59846163066689,29.289038586271488,24.97151205684113,37.615751510685506,36.68333722285328,46.38681802948086,45.76723389534038,40.699485992298676,32.66063084645206,26.446051338287802,24.143080125742284,19.10915102359397,15.534133274401109,22.844226724944917,21.905967053315216,23.965392302114896,34.3435914599257,33.984831625843725,43.677860013763926,35.344899473262366
73,25.94797933762444,33.805905299533194,36.445290995713,40.656514439391366,42.51858481369397,32.858233153682015,32.09507330797382,30.436288178108484,24.969332984271027,27.284497344980913,16.231681735117142,13.54443263240385,27.11595742387982,21.062379295520998,32.08950423579521,30.005457811314603,43.10659488528532,36.842154376832745,36.22522019451049,43.811924721147115,39.10161541049717,34.791850786956736,30.54412924058544,21.49064190779097,20.72024701011201,14.414195777242028,27.100600605471517,22.03383231159038,24.84068705364444,30.814505665605765,41.065309038139674,41.75219990842168,35.902912906939704,42.37080580041814,36.93111589637135,35.2549952112629,23.414741882120236,16.512105679536358,19.599252890316574,17.939375195667306,22.449640241144447,27.40042550540348,29.196062435163256,39.16070905000467,44.26378708358717,41.684261852886095,46.57029716141285,40.37538761220455,33.670794112536264,31.97780033146341,25.03154443137523,15.760263382147016,16.286759842084447,24.337037156773214,22.16548653239125,20.871361480727767,25.649013660010837,38.63042821925213,39.65756321488521,38.55657157539503
74,24.31961801601132,30.25809690623485,32.91634939308527,45.071370249154405,46.26017945022662,35.549876300039855,34.86067510352469,35.51238269853741,21.901222073609787,22.976958327292138,13.853136091566633,20.78241491141461,22.1627205867364,22.019866097413324,34.59120076421725,32.914414697347134,37.89958045389926,44.70484210031087,35.105469266728676,35.692971279710825,37.79706851779428,35.401971102671894,23.33811418960939,26.18344802883265,17.967188411797487,23.856882392254754,18.616768958717905,20.923092430887834,32.83763674294065,34.77335169429005,41.141680785015204,39.23641117273966,35.075608275534194,38.29732765037379,35.17460262540825,29.04118984264679,20.794060221497688,17.517277265032234,19.011484305909065,17.89220865805042,22.760630411438104,21.555516417618875,27.037649042182398,31.068291374914264,41.102343605341076,37.93386342496537,36.667051740571104,39.15373926769895,38.297062616812774,29.769243665670253,22.406005053803376,24.95772692671307,15.55341498272033,20.266414832369357,24.90862115252691,27.4545041446316,29.04288289694344,32.5590212415118,41.2377041776992,38.71894606750375
75,35.707105618848246,29.044155080987945,36.90070503358821,35.498332076711634,43.96111830959485,39.77707926238968,32.6667227117856,31.213533964085727,30.872341553575048,15.59239742633965,20.115178511063572,20.043028952114412,23.163984900119228,24.25913508093198,24.85086615852105,28.8238524421626,37.52469913421006,40.81589557746129,44.18571577850079,42.954564956175844,37.66190463190601,27.446082896801506,25.281335629578013,21.243674436669764,20.158127629269167,14.791136808374347,22.922905908570375,30.58231082092553,30.645487575331877,30.23662404381928,44.30053707734803,40.06895219355236,42.76910299054647,36.487569115294974,39.33801065152415,27.11907270049641,22.36067080462817,18.720674506870104,17.279035330825856,24.347852550813624,25.830645529244862,30.586733308417248,27.670455671674876,38.108181429376394,44.18386350501446,34.88574604809506,35.83244109769185,34.210265879550185,31.38761412684057,30.521218674500986,25.943979933986906,20.143611315143136,24.428933003732855,22.947971556421415,22.39359045042885,27.672335016626764,24.475493513586255,40.49353647946712,43.03106675684023,42.55075834916667
76,29.063572628904467,31.468707301052017,42.420165540803005,40.211796360977075,43.441196001332905,39.565279123277776,33.682854461962826,31.196804869837056,22.986542423522874,20.675933992083333,19.315086507462023,20.55762748698727,27.208198206495663,26.39109486059686,27.435394892744817,36.69923981665083,35.25665408623845,44.508478550931216,35.139561026826875,43.56007921252817,40.35467474226272,33.6622009346709,29.77538633400445,25.887707071260518,22.352109959139746,21.39192768146593,26.506107545960614,30.183153659094852,32.750093880100025,29.87516022381101,37.728217625292565,45.336636535226745,41.595749654926074,34.996150268964946,31.486852649709586,24.399609263118663,21.907449300361097,16.265836752352442,14.583477879951953,20.89131441771412,19.255166622935747,29.581063756556848,28.461771364340066,37.96154966700867,44.049778815613664,40.565935307721745,40.322028014054254,34.383531213952544,33.722392636658505,26.789850781921825,21.05025676487755,21.655796879104553,16.40109424184229,15.960055313641973,23.923822382760648,29.52699323641311,34.6808555722737,39.681136535576,38.08554896549702,40.33421054582113
77,26.234928630020594,34.63352641817731,41.24380100956745,40.25533310568991,40.3226989969493,42.72097665054033,40.684355420704954,31.83000230954611,19.961528109780527,25.49013228426809,16.84442707480535,22.758155634004304,21.65634936201169,20.75994491008233,35.192479808538096,37.798076182072634,43.3702307622801,41.6789333681028,34.775045567300275,33.13818798700123,37.43903314545897,26.106283296651192,20.64936434078347,17.250209669381707,18.747428659327472,14.453114100002756,18.056931642596158,21.651981818891567,25.532101880698853,37.82560437723343,39.04683071547013,45.347106811338435,41.40230652695868,39.087599902180244,39.76594538055306,26.50418822318016,19.844023570988753,17.970312712863375,21.668847481289703,13.915788937947571,23.799659866334466,25.72817873279871,29.926587878668567,31.266300593466802,37.01342402998386,44.334925721333974,41.934427529675546,40.32545959803454,32.89582330049148,24.778692089242274,21.917022067638744,20.819591860773212,21.601662042072807,17.734365813628344,19.698179165134547,29.87112289065865,34.69344413831041,31.392378728750373,35.40220645835364,35.37493552470967
78,30.563580337650446,30.454760951337143,40.69840085294317,35.266455436114676,46.635432974983594,33.388575863404796,35.96067174349865,25.832246907312964,21.836787708700832,25.93939090860427,22.656874543830728,13.3395503727002,24.83816970825028,23.99686188997877,31.564675097071447,30.333262538001737,42.93454606112185,38.705592130180335,41.538323504923035,39.665849009193224,39.947851709075415,25.309502376135427,19.492503394781178,18.567666547829468,16.469996231122142,15.621503515899262,20.76889113387066,27.466496676303247,26.05027042241566,33.28013973919181,35.40307831274064,41.87532264672643,40.75023671702525,37.59620194969654,39.53886781476084,30.40087881612669,28.260693952894464,26.8874139038987,16.367705935706347,17.994465578647944,26.836910028924642,22.372914365736612,30.260214638597258,38.40504609322579,42.844317334996376,39.293860853960744,37.74746018832264,37.36370297997089,31.047367374935323,26.84863957326254,28.877439817052515,26.39018397464818,16.998556587780552,15.116239821360011,17.0704549401366,25.44613591187691,30.840245174644924,33.937672593428914,43.39989785833853,37.217916931933935
79,35.321573327675125,33.19890420492301,35.07609522075441,44.38283084797533,40.193925439285024,40.67238777582253,37.560187050428794,25.789562094258013,22.76553420448463,23.156593326442326,25.052537091054305,17.16496947751903,25.183845636126065,25.319840098535327,35.86086517529816,38.435091638783895,37.34830348821356,45.293037491705434,38.07485717322036,42.460121687834906,40.422272585285405,33.98938613262354,23.921533133345413,20.741352924714498,19.801253440080405,14.263017663312032,25.351800324685048,20.16212676948256,30.921157365216565,29.455415978745016,36.64705533234089,46.22377791294678,39.65287527532949,33.40245400001841,38.145713264461605,30.531011087028908,20.884597205496,19.898868170932797,15.52089429003106,19.008726202193124,18.090899869703573,25.963290238994713,30.534583762131504,35.77200054076586,38.28636313931101,39.28631393672886,43.688570226304535,35.495615237398745,29.54122156299373,33.09372488325436,28.677359805159604,19.525176436641658,16.54494488970927,14.681009499342007,21.394234243062066,22.61430198272112,35.09380484576552,33.50257942770241,33.62892524318537,43.325556498238036
80,34.90785066944932,32.402348198944985,39.73252974785287,37.1654767491434,38.63335980295325,42.22571479246727,31.088716407228297,34.185564708236555,26.59961788384729,25.665291253482547,14.40913869676384,15.179611701889248,21.991473470063287,19.766785000744644,31.987515858788075,38.581488076743454,35.99002898830476,45.107596705909046,43.402127821408946,35.16067823911448,34.549427875683044,32.0970792420568,24.34328822053873,26.093828616977195,16.230607403379043,17.468626196434705,22.839975361316124,29.340967447348014,32.51651535871135,32.467507886085684,42.30783282178562,45.588676524632156,46.48262233628221,34.64652499074735,35.13988680581103,24.501447569187153,31.03740139131611,19.6954261713606,21.19630139697047,23.584039532254373,17.430109344870413,19.47461211365008,35.558179613797044,35.33682297631441,41.31373595173381,41.46289121621444,44.302785360715205,39.771451535315634,36.943781417410605,26.927935016171972,24.93945245690748,25.307856395249768,15.169464057403314,15.387202368743587,23.8313253077916,24.72466345020134,28.65590617617171,38.495564203876064,38.490921063937066,46.42767745320055
81,26.553261021213945,40.21827536174997,37.93961160800343,45.230801111860806,41.26960345818251,32.651052677529165,33.60540430533574,28.00399835174097,20.212746151629236,25.47698178446689,16.372390242140128,20.80371482546342,18.49466140271881,21.624123231324745,34.59415065387834,31.486789852788693,34.94824753202933,46.444928496203744,36.30726759393354,32.699182912898806,38.3796598430165,35.3317089403825,20.385627272157546,21.584569382934188,18.686117457509283,17.09996606152259,26.54174083151857,25.17225082863695,31.950847708680392,33.546469979209405,34.82810055532248,35.56263579084539,44.70405434185496,38.16788580274893,40.594661667428056,35.310570328040534,21.535370656714267,16.749726530528143,18.68851916761551,14.441460936505676,25.77061838772124,26.63025711667004,31.72682518758469,30.015870432114593,42.118451106329545,40.86983631739687,46.08620993656992,37.399857436236175,29.494054808072445,32.28852265544629,20.341474927650452,20.85053984441195,22.289293324128785,23.575104657107854,18.097748000012732,25.88704520193212,29.591354873347896,30.014804082018728,35.37386786727048,45.17498463733892
82,25.57585072150553,39.26065710813965,32.94617434294637,39.936280977012814,36.81991754364049,33.49825118912387,29.862684331204115,25.20204653045489,20.51936431296839,25.53756468069673,18.871246798773075,24.15210634877369,25.755604337938262,26.23850669436296,34.432566098484784,28.856004674320094,40.88495019013999,39.330809675305645,45.370356912892255,35.03089568770414,29.917842656046343,28.685342515104537,20.055163025189408,18.60684166564318,15.344156576775566,18.930846418760122,25.74440012301653,22.857407187008487,35.07198683848354,39.22559737133382,41.21954102013297,42.430367373584644,39.641381076006475,43.149788154158976,36.300490287079114,33.35034316073395,28.95749974772352,22.366085007903227,16.117701217805394,20.493144951396093,18.07607933972216,27.14282855548645,26.776288418295465,39.54740769914463,38.7231140478918,42.285462687569826,38.84122398565445,35.588501239743046,39.12944814442311,28.25307725266223,19.990141599287806,17.605801495473248,14.587787725507246,15.842315609965635,22.244353992926804,24.76157924300227,26.282767843307983,32.20644700920024,33.599800014160344,37.902371806728546
83,34.07881355528896,36.057138390104704,43.24604646984272,35.600872265871104,35.677626566225186,36.61838099064806,30.530582714129892,29.187519421789514,30.223927731413358,15.692005443020506,22.94327912984745,20.2489047318199,16.877957160907265,31.22270979501987,33.953862507198835,31.63840790129489,34.633239032866754,42.34723552022069,39.67428605180447,44.54221218749427,34.88574393479233,25.200527866189066,25.328387165754844,24.44287749230514,20.619974859440816,22.0305023506035,27.129097404395992,29.27235021790076,29.42000831930139,38.27745147017565,43.333247956423165,36.50820721181631,34.76177619423336,37.948172220951136,31.097385007055802,27.220860946945773,20.037050377100414,17.341485270350052,21.338512091128646,14.775550156017449,25.57242825188032,24.524744375818482,24.49578478458876,31.622843082503838,43.17545955212272,37.61156870258883,44.25835721074563,36.68663289422991,28.91181146540223,35.641008888732976,26.567678399514357,25.32707618026678,15.900405736418461,13.938071472275519,15.945963825487242,29.488748078105182,35.236606658322685,35.88674152470385,34.594575373076765,44.18455049528502
84,29.600948675738486,30.40010264651825,37.46205537323317,45.14527418721856,38.503920487063034,41.27199364651917,33.00460316750453,29.655399315521745,30.38916578224914,19.397209158142086,15.641912393830905,19.762043361103636,19.039007145624982,24.07620913933421,25.04956722857677,37.56539564827168,33.802950774585646,39.227096881887405,37.196160825618094,39.311471894625534,33.96488681566433,31.168548211292947,26.22613304526081,20.360364853092808,24.570907224749735,20.102138821270003,20.06170732413837,28.327377647455283,25.24846192636755,39.633217237788294,38.5748215953953,35.74067078472305,40.27985803026437,42.37579251080288,38.314708121989824,28.960330948341586,27.66456802668659,20.0803683525998,13.349179224061249,23.416199938538934,16.06414938314101,26.470766842821593,25.34044717493392,29.62665121956247,37.44633185492628,35.31748690184481,35.47138768860209,38.77283363994247,38.03355958235566,25.086527614588928,30.298247753094174,24.75746446287409,23.64331526609228,19.40668039640929,24.738636161074236,19.92339309036967,26.2249062822616,35.35619364464264,42.20911720247527,39.07298636375111
85,27.948910804117478,29.149163794278522,35.671798068958715,43.071719911110655,35.07598213753015,36.521891052717706,29.93863120505973,25.116540874056927,30.852046140239192,16.410918440631903,17.571710180907818,21.2475404348932,18.387670019238588,26.987437882808546,31.15212529795281,30.388248311605015,39.693181166358855,37.78735584497232,44.707781517328996,43.75909079028576,38.80029012542034,27.245225296594214,23.462693303500227,21.924767651333994,24.71722639022306,18.067270847746066,25.327939460105387,28.99161442533977,30.794276465206785,35.685327157153004,38.590257962576985,37.16993346790689,37.83921069045522,36.11345534351107,36.95079249402181,28.919923615915717,28.976612443304788,21.17097932580697,19.249526547353522,14.212043002659634,18.98970522963167,30.597428499623774,31.88031717495708,30.618128307397022,42.52185427420387,36.83360505673909,45.06086684976964,42.20405993022331,36.69554653701125,31.296483549534656,24.941533041132807,23.98972535476165,17.307820473955818,13.676255512509801,15.501484867737252,26.57677867495263,27.146392365991048,39.56719386035304,37.40214861422804,41.70796997939572
86,26.684984821859175,36.674080157871934,35.72110026790956,41.64345841756673,41.84676119197295,38.78014174093279,31.037823707055093,33.83292968790016,19.57708953301428,22.958663039516946,14.081490280493329,20.97163359014529,20.521008119583247,29.62849994857804,25.435559797059287,30.128830914988374,43.48659921979761,45.814388436547404,38.03251467696156,35.00248071597398,36.83129099877921,26.41281493311003,20.241307000747327,16.00418902373576,17.615574308112695,19.067255879174432,16.986280316121984,22.77954257498607,26.17861534627398,31.970038450510106,34.55797374578035,37.18913126531099,37.67989483783533,39.801498001641,30.158019066940216,27.929887526657087,23.787576359076763,23.175876930158342,20.66891586204721,21.531019186989948,18.18638808677715,28.370340931102124,34.937980965838,29.593557615608674,40.48931461051696,37.32757038361441,37.099158850518776,34.77736210592146,29.926778246448983,25.588501822515802,20.768505153137976,24.33839569620775,19.75051829556469,15.379957642641564,17.664279670221948,24.153963770501093,34.23599676276193,32.0187393167944,34.460093837166795,35.14409408306746
87,25.61072218274407,38.213130603950894,42.279779566488884,35.27987249426052,41.86920573005731,38.421443248487456,30.98974678395751,25.361284035687557,29.19813211300221,23.79498228665765,20.188779225799014,25.017247696212593,19.047467574902587,31.15777833106741,29.528126664111124,40.40074405195249,40.83059760563698,36.1574555016289,44.243060861215646,38.65118184116879,40.56754252110971,32.72786918893048,19.451105201164385,16.237389417692643,14.260540594825699,21.573366438985325,17.110317325562605,28.462940240979123,35.96806476886388,36.736492151665416,40.107842514136074,41.8057591832775,42.49610122887346,36.76875771601495,37.414209140132044,28.27322339533857,30.07745691825676,24.467857786581998,23.56294427907725,17.20893747025108,26.41571691851933,19.67507285196537,27.38676409792098,33.68398526441722,35.798061119665626,38.88572023533595,41.88025480977343,34.28204046159175,32.17331919056077,34.85346481694909,19.61637987067084,20.569523973035103,18.14745186541942,21.641852717446884,18.210445494114033,30.022865460810326,26.269440616496247,32.46921219465914,40.55392793005798,43.86401788268724
88,30.571369157119022,30.18575296023376,42.22017629220742,42.47195591555358,36.34372157301983,34.0695172802507,34.90933272191107,34.99366240395393,23.121869026725122,24.46038532912293,21.30364912576546,23.80816059895655,26.339047747928127,30.632300963259603,35.9776296724292,34.321651484084136,39.203696486313866,46.19977422972784,36.184438173608044,43.51185392839753,33.482067072041666,34.758424262900384,22.81251806049181,17.45747292720107,17.709238383303504,18.068775733664626,19.863566490254772,20.402859751637585,26.0234541863557,38.735931498327865,41.89934187683697,37.64404607417907,37.16298259322956,42.61573221897416,39.43344351320675,30.62968515588222,31.111284329220187,25.319780311183944,23.9375574948488,22.047387675192358,23.97970822628924,28.560235522480006,24.1961375960401,35.19049089101676,34.13784251969464,37.50702432223471,43.584788635275984,39.751028692213566,40.31008538620034,31.266342253963252,26.31938667169747,26.394335228182072,17.403590889755787,22.026437664881048,23.585552768305817,20.889433995877678,30.957910476565434,30.88539922099372,35.00270374764474,42.48226691250535
89,25.429906091622602,39.18937004041019,34.023004291748784,44.42500216367692,39.725116506134405,39.3349860262436,36.17356819555028,25.740959042576666,26.874448660987987,16.114219481803175,14.643835029029331,19.28874983887581,24.80225603554533,20.1611835708138,29.60020468927963,33.05174803858781,37.295321263232346,44.878039837721346,42.901808990775216,38.98724417343456,31.49795856218713,34.04649198650497,21.808360352609157,16.702945885797806,13.924168539684707,19.591760329009517,21.14223733882299,30.587917126899352,31.079437400880103,39.42365721886558,38.71203610467215,38.66900259506217,39.142129756650704,41.864062332314006,38.063303546407546,34.75617190674166,22.819122315495253,26.228533853251328,19.67782856619637,13.514774826230425,20.52437408210389,27.9629999227831,34.036361069430825,32.143366701094216,43.05651450321672,46.23389858818162,42.861661616313526,42.011832115398974,33.86051455784577,28.639793942613007,25.967371805653904,17.901240106033498,19.421288940268308,21.29342733780345,19.312658964405415,28.304250886339048,31.66406762675745,32.61592150253218,38.07956143329165,41.71516749927051
90,28.15627315346852,39.00089560156342,32.80575252265272,35.447794797873705,39.95579304282101,40.8178014629429,32.53768578879558,31.91935805319128,28.35188859930951,18.40450950414754,14.405722541009407,16.039387570765594,25.454268674514818,25.86288219356325,34.651436379253695,40.00329390342048,35.23252655535134,36.33019068479236,42.54538513385715,44.32222719749557,36.390351525004505,34.1183356092815,27.915807408395718,15.604749987030756,20.756952218269642,21.884011277104374,18.472246719248822,22.664065272910662,30.975316184255032,29.684516939598907,44.47510123635603,42.85392318476097,35.99929984128757,32.69020328843703,34.30237056797872,34.399717332898696,26.539043155598396,22.73822923513918,18.897149836228813,18.94471432910701,20.835340413398193,22.6696233158982,26.335554092717782,30.743887660270953,42.44647935329081,39.37577644406584,35.817477280062974,36.26100956736704,34.12083804006118,35.609628182386906,24.27530539483222,26.685160452877625,18.431051677743934,21.114884939404885,17.57787439985487,30.64365174992946,35.81601840806415,33.381888918672196,41.642827531147205,37.922649651225726
91,31.331006095088128,37.56961025649826,34.092230786150445,37.93430237305873,34.92590619269512,38.42644556219537,36.26253253053342,34.91602318019372,30.157946968319116,17.833787056860512,20.12912224413926,19.10124209331488,23.725437703956427,21.886002846917442,25.24596307092158,30.67946497172657,36.48499629782189,46.35600288214401,43.50479725118847,43.510784267541425,38.867675971340034,27.28641662057987,26.432091509494885,25.926202528958502,18.72704900462057,13.880141248045616,21.43878283399075,30.52761557826446,30.552415442577505,36.928087892551495,43.81758648890553,45.98398790744049,37.81608964820696,35.226886441235386,39.347404149730366,33.876533723654276,31.07650071648485,18.269087126154357,14.320976703372864,14.702455667399962,20.652281045735823,28.778115781886644,34.06690576174679,36.53817176428153,42.60708435852026,39.41046401140592,38.435390347154716,39.76269534127235,34.81143601883288,26.500528693107356,27.109013840297948,21.022271709656295,21.020708967994164,17.341937487873366,25.783433962767624,24.155055174377345,26.690320840678822,33.02612708697575,43.591869598658754,40.538570048300464
92,27.85228413066662,29.192308038351932,36.021898116832666,41.7070638100293,38.90070798967854,38.534068642392604,33.324240534860785,24.168898288002392,26.20082245484459,24.888332960009894,17.702812747728807,16.98341602130019,24.55799299338589,23.409907615623393,25.592821846669462,33.779225224806304,43.28357281187446,45.458363046150325,37.357123557543005,43.57120306638812,34.329154261360216,35.8326997792526,21.08827756470023,23.85608434453396,20.829327862556926,23.40676198430449,25.491146976743774,23.35242232168432,35.866389944615975,37.09956388390923,40.28695212362985,38.62237692718689,39.73332102933703,40.99287267409723,31.431209393936573,32.73348442165961,19.278764793582546,22.192379425087108,20.230529048918616,20.1548333597048,15.791014695385892,24.05722073706443,32.94555984894994,36.727388268626854,39.8334410425953,42.02824939749596,42.67466855747672,40.260010150217425,35.42372017480183,32.61481014782773,21.159890448877107,20.69193801491288,22.76225981682573,16.051593398083156,26.598214664508358,26.361045589137373,26.116733459622907,39.67587831330357,39.686303916427185,45.61473007517883
93,30.723958922110945,29.246732365134005,33.035650668411414,46.24088289350847,37.781356049361776,39.76228275134835,30.390118912161068,33.25559761250514,19.43893559122696,17.283441412559277,23.585846531965398,15.069138585361594,21.025669071575095,24.860845574254604,29.43334498046257,28.77497510487373,33.52803595279147,41.91930206042657,38.380639549085565,40.46853783298288,34.914758528577266,24.563251018744612,20.717800514956284,21.739350113692748,16.296119891508738,14.76547351421066,21.21872342710152,27.301444835015026,33.395701216635764,35.38556952141962,41.720306215616695,44.72993779337601,35.923333730091436,36.25968416816508,36.88952160088919,32.83595674847613,23.95794147163413,21.40885270075533,15.562362288797473,24.814600620439702,26.80838903498632,29.648503126608947,29.308013288958076,38.426962948892786,43.44466050754776,43.95434673816476,38.521389655905274,37.30902594892277,31.12059388512651,30.205037180775083,30.60585627203422,16.613246795777236,17.652937472967967,25.25121438947475,18.821861941623247,21.532107649442995,30.58394232177041,35.77877906588905,38.10968869003639,40.130243630825404
94,32.66502936547331,29.98486315323557,44.14490782048832,42.4866482339898,39.386127433156794,44.58900746187282,29.207151870352817,27.55160753030901,25.99498440784573,22.102654781743396,17.479780532617482,17.67372076202589,15.745305338126114,25.468092100808878,30.96889800285666,34.42171403063296,42.737201852520215,45.65026625622836,44.11198303355657,33.4470707849352,31.27490972923495,29.940272066799192,22.59864627489093,24.73806383606049,20.699387217959302,18.338884032596305,19.224465617394923,28.680916052358675,33.17784137906127,38.31795445349058,43.85845131494605,37.24800974428469,40.98056547607753,41.0990944374838,29.310975548126173,25.430168354820115,28.749940363546955,24.960726132942675,22.688719672663535,15.14044725976464,25.373216095116693,25.378806116489525,30.933003932562666,32.028384649171585,42.8607685661891,35.632991997903225,41.2800011937656,35.6538864308693,38.302547764957815,30.377311217394322,30.774940867713248,23.164193174305638,14.796021480977267,18.201835761043423,23.008818638581424,30.18697224245664,24.659796335994105,40.72088874933085,40.70770384309354,35.38619804551957
95,34.44166189436676,40.16490388047589,39.914737903288476,40.1749559571535,43.84565534285419,34.22959350091293,39.52175224452356,32.43847510935737,24.49447333829447,15.798085217268527,15.924189701354795,23.783099332251126,17.063907454499713,21.246787833246643,26.093878833735094,33.505268999626466,33.28463389148736,43.741782539014025,35.96674584634371,37.4966392604144,29.38258190304359,35.69059506442208,29.12299325894276,19.104477993767656,18.10588141180168,24.40002259042717,23.10666881953301,23.078591700163045,31.413296273716465,35.559002513927034,43.24884464815055,36.78994162203382,36.3693642685291,44.25717407858132,29.49702216323733,32.676910118515146,26.95101328823105,18.40455343537447,25.262958967801012,13.433614098591594,15.74504531821074,25.000456036574892,27.821931839870228,35.360853567325954,42.911911966464615,41.82790862022522,44.771699987910566,37.54016951713288,34.906353863232745,28.422766369528322,28.47053285283392,16.960360963110887,20.535168695359122,23.995389052789232,25.913859316359385,21.677851115280053,32.2551266589886,30.38793145237967,41.22354188969341,43.294847878448735
